262.629534,242.655051,19.974483,212.544101,188.392957,24.151145,2.811262,0.013805
196.686125,170.581896,26.104229,177.743782,150.107985,27.635796,2.565392,0.028425
169.356198,142.332743,27.023456,161.151265,134.046073,27.105192,2.552589,0.031505
157.275669,130.352027,26.923642,152.117412,125.097173,27.020239,2.741137,0.036682
150.256283,122.978604,27.277679,146.837155,119.319624,27.517530,2.648265,0.038641
146.057084,118.458881,27.598202,143.288560,115.479050,27.809509,2.706332,0.041251
143.246587,115.470889,27.775698,141.088282,113.237207,27.851075,2.630419,0.044956
140.979421,113.164208,27.815213,139.297689,111.453850,27.843839,2.879404,0.041785
139.039855,111.214339,27.825515,136.981696,109.653026,27.328670,3.119072,0.039859
136.720916,109.586313,27.134604,134.950668,108.322786,26.627881,2.956550,0.044540
132.841969,107.638261,25.203709,131.206631,106.078584,25.128046,2.927192,0.042659
130.954788,105.651982,25.302805,129.827774,104.322730,25.505044,2.923512,0.044037
129.610097,104.071998,25.538099,128.759954,103.029781,25.730173,2.927455,0.041210
128.783599,103.010137,25.773462,128.107550,102.154014,25.953536,2.671061,0.044965
127.646866,101.872851,25.774015,126.848342,101.001305,25.847037,2.975177,0.041196
126.845231,101.014476,25.830755,126.218143,100.356221,25.861922,2.837677,0.044865
126.268573,100.293665,25.974908,125.598980,99.552535,26.046445,3.211540,0.039642
125.626482,99.643001,25.983480,125.426395,99.468660,25.957736,3.051823,0.043505
125.133140,99.146749,25.986391,124.652298,98.728106,25.924193,3.027822,0.043058
124.145705,98.474961,25.670744,123.906169,98.455956,25.450213,3.085873,0.040310
123.435619,97.939095,25.496523,123.085008,97.803861,25.281148,2.790625,0.043680
122.579081,97.251705,25.327376,122.545429,97.317008,25.228421,2.839789,0.045758
122.197473,96.854070,25.343403,122.457617,97.037845,25.419772,2.945241,0.045486
121.826608,96.452727,25.373881,121.742867,96.467480,25.275386,2.835356,0.042552
121.427429,96.064771,25.362658,121.219695,95.847889,25.371807,2.792522,0.044963
120.926866,95.605730,25.321137,121.133575,95.994379,25.139196,3.109524,0.044722
120.565942,95.372777,25.193165,120.467563,95.352113,25.115451,2.833907,0.042851
120.182635,95.029031,25.153604,119.974495,94.938364,25.036131,3.056110,0.040225
119.786182,94.699260,25.086922,119.998462,95.033432,24.965031,3.007571,0.040780
119.246104,94.323470,24.922634,119.564087,94.781486,24.782602,2.937413,0.044410
118.973375,94.050206,24.923169,119.074215,94.267602,24.806613,3.043639,0.041716
118.671022,93.781533,24.889489,118.829252,94.050731,24.778521,3.022461,0.039400
118.335681,93.498688,24.836993,118.646824,93.934731,24.712093,2.941569,0.041303
118.147947,93.295249,24.852697,118.718466,93.961965,24.756501,3.020884,0.040437
117.827051,93.050791,24.776260,118.127841,93.501168,24.626672,3.055859,0.042204
117.514629,92.815036,24.699593,117.979542,93.418600,24.560941,2.960259,0.039056
117.331826,92.623860,24.707966,117.923491,93.428420,24.495070,2.761150,0.043796
117.037735,92.416739,24.620996,117.831536,93.287021,24.544514,2.972560,0.040611
116.748610,92.136708,24.611902,117.440869,92.965010,24.475859,3.027959,0.040872
116.631629,92.036243,24.595387,117.225446,92.734647,24.490799,3.107364,0.040524
116.388216,91.838957,24.549259,117.088636,92.505207,24.583429,3.127550,0.042639
116.212971,91.641327,24.571644,116.746780,92.258601,24.488178,3.119813,0.039651
116.044546,91.454234,24.590311,116.659388,92.126470,24.532918,3.016532,0.043254
115.911822,91.329883,24.581939,116.484067,92.042397,24.441670,3.068070,0.041188
115.622846,91.140740,24.482106,116.593769,92.181561,24.412208,3.155160,0.039001
115.483684,90.973758,24.509926,116.361521,91.998275,24.363247,3.006642,0.039965
115.305087,90.848390,24.456698,116.056843,91.773149,24.283694,3.105701,0.043798
115.091091,90.673977,24.417114,115.813228,91.576907,24.236320,3.184000,0.037499
114.896829,90.502255,24.394574,115.760946,91.548961,24.211985,3.109538,0.038440
114.671314,90.317648,24.353666,115.576818,91.300146,24.276673,3.002610,0.041981
114.548761,90.225536,24.323225,115.679051,91.418042,24.261008,3.106471,0.040488
114.417144,90.119169,24.297975,115.484521,91.329107,24.155414,3.160799,0.039345
114.296764,89.990001,24.306764,115.327241,91.163548,24.163694,3.268915,0.037924
114.069199,89.780484,24.288715,115.063445,90.990280,24.073165,2.966984,0.042090
113.907895,89.670056,24.237839,114.856761,90.757504,24.099258,3.006326,0.042206
113.746992,89.558563,24.188430,115.009178,90.937836,24.071342,2.949028,0.044358
113.632572,89.412602,24.219969,114.837542,90.737708,24.099834,3.047397,0.039845
113.496039,89.291211,24.204828,114.867780,90.694662,24.173118,3.219943,0.036134
113.357934,89.181855,24.176080,114.499599,90.411961,24.087638,3.419920,0.037070
113.213913,89.004101,24.209811,114.498355,90.375886,24.122469,3.121508,0.038754
113.139353,88.962828,24.176525,114.332761,90.275486,24.057275,3.023786,0.041416
112.980603,88.869596,24.111007,114.486283,90.411258,24.075024,3.095816,0.038979
112.911661,88.759944,24.151716,114.217612,90.138172,24.079440,3.263378,0.039713
112.770200,88.609312,24.160888,114.071905,90.040151,24.031754,3.185814,0.041643
112.717258,88.548474,24.168784,114.105833,90.008517,24.097316,3.040172,0.038008
112.529085,88.375533,24.153551,113.876632,89.791039,24.085593,3.265551,0.038046
112.435947,88.280176,24.155771,113.703017,89.592460,24.110556,3.215750,0.036883
112.365149,88.228155,24.136994,113.581193,89.542858,24.038335,3.270279,0.040936
112.308488,88.146722,24.161766,113.608221,89.601685,24.006536,3.230602,0.039626
112.148369,88.013311,24.135058,113.473518,89.398727,24.074790,3.031707,0.039559
